barrio,ingresos_totales,anio
PARQUE AVELLANEDA,30000,2017
LINIERS,6500,2017
MATADEROS,6500,2017
PARQUE AVELLANEDA,6500,2017
LINIERS,60000,2017
MATADEROS,60000,2017
PARQUE AVELLANEDA,60000,2017
LINIERS,0,2017
MATADEROS,0,2017
PARQUE AVELLANEDA,0,2017
LINIERS,0,2017
MATADEROS,0,2017
PARQUE AVELLANEDA,0,2017
BALVANERA,15600,2017
SAN CRISTOBAL,15600,2017
BALVANERA,40000,2017
SAN CRISTOBAL,40000,2017
BALVANERA,5300,2017
SAN CRISTOBAL,5300,2017
BALVANERA,0,2017
SAN CRISTOBAL,0,2017
BALVANERA,0,2017
SAN CRISTOBAL,0,2017
BALVANERA,0,2017
SAN CRISTOBAL,0,2017
FLORES,11500,2017
PARQUE CHACABUCO,11500,2017
FLORES,0,2017
PARQUE CHACABUCO,0,2017
FLORES,0,2017
PARQUE CHACABUCO,0,2017
BELGRANO,43000,2017
COLEGIALES,43000,2017
NUÑEZ,43000,2017
BELGRANO,0,2017
COLEGIALES,0,2017
NUÑEZ,0,2017
BELGRANO,7000,2017
COLEGIALES,7000,2017
NUÑEZ,7000,2017
BELGRANO,0,2017
COLEGIALES,0,2017
NUÑEZ,0,2017
CABALLITO,70000,2017
CABALLITO,29000,2017
CABALLITO,0,2017
RECOLETA,89000,2017
RECOLETA,160000,2017
RECOLETA,0,2017
LINIERS,74000,2017
MATADEROS,74000,2017
PARQUE AVELLANEDA,74000,2017
LINIERS,50000,2017
MATADEROS,50000,2017
PARQUE AVELLANEDA,50000,2017
FLORES,50000,2017
PARQUE CHACABUCO,50000,2017
FLORES,30000,2017
PARQUE CHACABUCO,30000,2017
FLORES,1800,2017
PARQUE CHACABUCO,1800,2017
FLORES,0,2017
PARQUE CHACABUCO,0,2017
VILLA DEL PARQUE,20000,2017
VILLA DEVOTO,20000,2017
VILLA GRAL. MITRE,20000,2017
VILLA SANTA RITA,20000,2017
VILLA DEL PARQUE,10000,2017
VILLA DEVOTO,10000,2017
VILLA GRAL. MITRE,10000,2017
VILLA SANTA RITA,10000,2017
PALERMO,160000,2017
PALERMO,0,2017
PALERMO,42500,2017
RECOLETA,35000,2017
RECOLETA,40000,2017
RECOLETA,70000,2017
RECOLETA,0,2017
RECOLETA,0,2017
RECOLETA,21000,2017
RECOLETA,10000,2017
RECOLETA,12000,2017
BELGRANO,37000,2017
COLEGIALES,37000,2017
NUÑEZ,37000,2017
CABALLITO,27000,2017
CABALLITO,35000,2017
CONSTITUCION,30000,2017
MONSERRAT,30000,2017
PUERTO MADERO,30000,2017
RETIRO,30000,2017
SAN NICOLAS,30000,2017
SAN TELMO,30000,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
CONSTITUCION,30000,2017
MONSERRAT,30000,2017
PUERTO MADERO,30000,2017
RETIRO,30000,2017
SAN NICOLAS,30000,2017
SAN TELMO,30000,2017
CONSTITUCION,20000,2017
MONSERRAT,20000,2017
PUERTO MADERO,20000,2017
RETIRO,20000,2017
SAN NICOLAS,20000,2017
SAN TELMO,20000,2017
CABALLITO,80000,2017
AGRONOMIA,26000,2017
CHACARITA,26000,2017
PARQUE CHAS,26000,2017
PATERNAL,26000,2017
VILLA CRESPO,26000,2017
VILLA ORTUZAR,26000,2017
AGRONOMIA,5500,2017
CHACARITA,5500,2017
PARQUE CHAS,5500,2017
PATERNAL,5500,2017
VILLA CRESPO,5500,2017
VILLA ORTUZAR,5500,2017
AGRONOMIA,0,2017
CHACARITA,0,2017
PARQUE CHAS,0,2017
PATERNAL,0,2017
VILLA CRESPO,0,2017
VILLA ORTUZAR,0,2017
CONSTITUCION,60000,2017
MONSERRAT,60000,2017
PUERTO MADERO,60000,2017
RETIRO,60000,2017
SAN NICOLAS,60000,2017
SAN TELMO,60000,2017
RECOLETA,25000,2017
RECOLETA,50000,2017
RECOLETA,0,2017
RECOLETA,0,2017
FLORESTA,40000,2017
MONTE CASTRO,40000,2017
VELEZ SARSFIELD,40000,2017
VERSALLES,40000,2017
VILLA LURO,40000,2017
VILLA REAL,40000,2017
FLORESTA,45000,2017
MONTE CASTRO,45000,2017
VELEZ SARSFIELD,45000,2017
VERSALLES,45000,2017
VILLA LURO,45000,2017
VILLA REAL,45000,2017
FLORESTA,23000,2017
MONTE CASTRO,23000,2017
VELEZ SARSFIELD,23000,2017
VERSALLES,23000,2017
VILLA LURO,23000,2017
VILLA REAL,23000,2017
FLORESTA,0,2017
MONTE CASTRO,0,2017
VELEZ SARSFIELD,0,2017
VERSALLES,0,2017
VILLA LURO,0,2017
VILLA REAL,0,2017
CONSTITUCION,52000,2017
MONSERRAT,52000,2017
PUERTO MADERO,52000,2017
RETIRO,52000,2017
SAN NICOLAS,52000,2017
SAN TELMO,52000,2017
CONSTITUCION,64000,2017
MONSERRAT,64000,2017
PUERTO MADERO,64000,2017
RETIRO,64000,2017
SAN NICOLAS,64000,2017
SAN TELMO,64000,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
VILLA DEL PARQUE,40000,2017
VILLA DEVOTO,40000,2017
VILLA GRAL. MITRE,40000,2017
VILLA SANTA RITA,40000,2017
VILLA DEL PARQUE,36000,2017
VILLA DEVOTO,36000,2017
VILLA GRAL. MITRE,36000,2017
VILLA SANTA RITA,36000,2017
VILLA DEL PARQUE,0,2017
VILLA DEVOTO,0,2017
VILLA GRAL. MITRE,0,2017
VILLA SANTA RITA,0,2017
VILLA DEL PARQUE,0,2017
VILLA DEVOTO,0,2017
VILLA GRAL. MITRE,0,2017
VILLA SANTA RITA,0,2017
BELGRANO,18000,2017
COLEGIALES,18000,2017
NUÑEZ,18000,2017
BELGRANO,50000,2017
COLEGIALES,50000,2017
NUÑEZ,50000,2017
BELGRANO,0,2017
COLEGIALES,0,2017
NUÑEZ,0,2017
BELGRANO,0,2017
COLEGIALES,0,2017
NUÑEZ,0,2017
VILLA DEL PARQUE,40000,2017
VILLA DEVOTO,40000,2017
VILLA GRAL. MITRE,40000,2017
VILLA SANTA RITA,40000,2017
VILLA DEL PARQUE,7000,2017
VILLA DEVOTO,7000,2017
VILLA GRAL. MITRE,7000,2017
VILLA SANTA RITA,7000,2017
VILLA DEL PARQUE,40000,2017
VILLA DEVOTO,40000,2017
VILLA GRAL. MITRE,40000,2017
VILLA SANTA RITA,40000,2017
PALERMO,40000,2017
PALERMO,32000,2017
FLORES,35000,2017
PARQUE CHACABUCO,35000,2017
FLORES,22000,2017
PARQUE CHACABUCO,22000,2017
BELGRANO,34000,2017
COLEGIALES,34000,2017
NUÑEZ,34000,2017
BELGRANO,5000,2017
COLEGIALES,5000,2017
NUÑEZ,5000,2017
BELGRANO,0,2017
COLEGIALES,0,2017
NUÑEZ,0,2017
BELGRANO,0,2017
COLEGIALES,0,2017
NUÑEZ,0,2017
BARRACAS,46300,2017
BOCA,46300,2017
NUEVA POMPEYA,46300,2017
PARQUE PATRICIOS,46300,2017
BARRACAS,3250,2017
BOCA,3250,2017
NUEVA POMPEYA,3250,2017
PARQUE PATRICIOS,3250,2017
BARRACAS,4000,2017
BOCA,4000,2017
NUEVA POMPEYA,4000,2017
PARQUE PATRICIOS,4000,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
BARRACAS,19000,2017
BOCA,19000,2017
NUEVA POMPEYA,19000,2017
PARQUE PATRICIOS,19000,2017
BARRACAS,11000,2017
BOCA,11000,2017
NUEVA POMPEYA,11000,2017
PARQUE PATRICIOS,11000,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
VILLA LUGANO,5800,2017
VILLA RIACHUELO,5800,2017
VILLA SOLDATI,5800,2017
VILLA LUGANO,19300,2017
VILLA RIACHUELO,19300,2017
VILLA SOLDATI,19300,2017
BALVANERA,6000,2017
SAN CRISTOBAL,6000,2017
BALVANERA,11260,2017
SAN CRISTOBAL,11260,2017
BALVANERA,0,2017
SAN CRISTOBAL,0,2017
COGHLAN,23000,2017
SAAVEDRA,23000,2017
VILLA PUEYRREDON,23000,2017
VILLA URQUIZA,23000,2017
COGHLAN,0,2017
SAAVEDRA,0,2017
VILLA PUEYRREDON,0,2017
VILLA URQUIZA,0,2017
COGHLAN,600,2017
SAAVEDRA,600,2017
VILLA PUEYRREDON,600,2017
VILLA URQUIZA,600,2017
ALMAGRO,1600,2017
BOEDO,1600,2017
ALMAGRO,10000,2017
BOEDO,10000,2017
BALVANERA,25000,2017
SAN CRISTOBAL,25000,2017
BALVANERA,10000,2017
SAN CRISTOBAL,10000,2017
BALVANERA,5000,2017
SAN CRISTOBAL,5000,2017
VILLA LUGANO,3000,2017
VILLA RIACHUELO,3000,2017
VILLA SOLDATI,3000,2017
VILLA LUGANO,9400,2017
VILLA RIACHUELO,9400,2017
VILLA SOLDATI,9400,2017
VILLA LUGANO,4500,2017
VILLA RIACHUELO,4500,2017
VILLA SOLDATI,4500,2017
VILLA LUGANO,10000,2017
VILLA RIACHUELO,10000,2017
VILLA SOLDATI,10000,2017
VILLA LUGANO,4000,2017
VILLA RIACHUELO,4000,2017
VILLA SOLDATI,4000,2017
VILLA LUGANO,0,2017
VILLA RIACHUELO,0,2017
VILLA SOLDATI,0,2017
VILLA LUGANO,0,2017
VILLA RIACHUELO,0,2017
VILLA SOLDATI,0,2017
CONSTITUCION,7000,2017
MONSERRAT,7000,2017
PUERTO MADERO,7000,2017
RETIRO,7000,2017
SAN NICOLAS,7000,2017
SAN TELMO,7000,2017
CONSTITUCION,10000,2017
MONSERRAT,10000,2017
PUERTO MADERO,10000,2017
RETIRO,10000,2017
SAN NICOLAS,10000,2017
SAN TELMO,10000,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
VILLA LUGANO,3000,2017
VILLA RIACHUELO,3000,2017
VILLA SOLDATI,3000,2017
VILLA LUGANO,13000,2017
VILLA RIACHUELO,13000,2017
VILLA SOLDATI,13000,2017
VILLA LUGANO,0,2017
VILLA RIACHUELO,0,2017
VILLA SOLDATI,0,2017
ALMAGRO,20000,2017
BOEDO,20000,2017
ALMAGRO,3200,2017
BOEDO,3200,2017
ALMAGRO,0,2017
BOEDO,0,2017
ALMAGRO,10000,2017
BOEDO,10000,2017
ALMAGRO,0,2017
BOEDO,0,2017
ALMAGRO,0,2017
BOEDO,0,2017
ALMAGRO,12000,2017
BOEDO,12000,2017
VILLA DEL PARQUE,8000,2017
VILLA DEVOTO,8000,2017
VILLA GRAL. MITRE,8000,2017
VILLA SANTA RITA,8000,2017
VILLA DEL PARQUE,0,2017
VILLA DEVOTO,0,2017
VILLA GRAL. MITRE,0,2017
VILLA SANTA RITA,0,2017
CONSTITUCION,15120,2017
MONSERRAT,15120,2017
PUERTO MADERO,15120,2017
RETIRO,15120,2017
SAN NICOLAS,15120,2017
SAN TELMO,15120,2017
CONSTITUCION,4000,2017
MONSERRAT,4000,2017
PUERTO MADERO,4000,2017
RETIRO,4000,2017
SAN NICOLAS,4000,2017
SAN TELMO,4000,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
CONSTITUCION,4000,2017
MONSERRAT,4000,2017
PUERTO MADERO,4000,2017
RETIRO,4000,2017
SAN NICOLAS,4000,2017
SAN TELMO,4000,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
CONSTITUCION,27000,2017
MONSERRAT,27000,2017
PUERTO MADERO,27000,2017
RETIRO,27000,2017
SAN NICOLAS,27000,2017
SAN TELMO,27000,2017
CONSTITUCION,25000,2017
MONSERRAT,25000,2017
PUERTO MADERO,25000,2017
RETIRO,25000,2017
SAN NICOLAS,25000,2017
SAN TELMO,25000,2017
CONSTITUCION,14000,2017
MONSERRAT,14000,2017
PUERTO MADERO,14000,2017
RETIRO,14000,2017
SAN NICOLAS,14000,2017
SAN TELMO,14000,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
CONSTITUCION,70000,2017
MONSERRAT,70000,2017
PUERTO MADERO,70000,2017
RETIRO,70000,2017
SAN NICOLAS,70000,2017
SAN TELMO,70000,2017
BELGRANO,7200,2017
COLEGIALES,7200,2017
NUÑEZ,7200,2017
BARRACAS,14000,2017
BOCA,14000,2017
NUEVA POMPEYA,14000,2017
PARQUE PATRICIOS,14000,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
VILLA DEL PARQUE,24000,2017
VILLA DEVOTO,24000,2017
VILLA GRAL. MITRE,24000,2017
VILLA SANTA RITA,24000,2017
VILLA DEL PARQUE,12000,2017
VILLA DEVOTO,12000,2017
VILLA GRAL. MITRE,12000,2017
VILLA SANTA RITA,12000,2017
FLORESTA,7000,2017
MONTE CASTRO,7000,2017
VELEZ SARSFIELD,7000,2017
VERSALLES,7000,2017
VILLA LURO,7000,2017
VILLA REAL,7000,2017
FLORESTA,13000,2017
MONTE CASTRO,13000,2017
VELEZ SARSFIELD,13000,2017
VERSALLES,13000,2017
VILLA LURO,13000,2017
VILLA REAL,13000,2017
VILLA LUGANO,22000,2017
VILLA RIACHUELO,22000,2017
VILLA SOLDATI,22000,2017
VILLA LUGANO,12000,2017
VILLA RIACHUELO,12000,2017
VILLA SOLDATI,12000,2017
BALVANERA,30000,2017
SAN CRISTOBAL,30000,2017
BELGRANO,25000,2017
COLEGIALES,25000,2017
NUÑEZ,25000,2017
BELGRANO,15000,2017
COLEGIALES,15000,2017
NUÑEZ,15000,2017
BELGRANO,21000,2017
COLEGIALES,21000,2017
NUÑEZ,21000,2017
VILLA LUGANO,7000,2017
VILLA RIACHUELO,7000,2017
VILLA SOLDATI,7000,2017
VILLA LUGANO,3300,2017
VILLA RIACHUELO,3300,2017
VILLA SOLDATI,3300,2017
VILLA LUGANO,5070,2017
VILLA RIACHUELO,5070,2017
VILLA SOLDATI,5070,2017
VILLA LUGANO,4350,2017
VILLA RIACHUELO,4350,2017
VILLA SOLDATI,4350,2017
VILLA LUGANO,4000,2017
VILLA RIACHUELO,4000,2017
VILLA SOLDATI,4000,2017
VILLA LUGANO,0,2017
VILLA RIACHUELO,0,2017
VILLA SOLDATI,0,2017
BARRACAS,8600,2017
BOCA,8600,2017
NUEVA POMPEYA,8600,2017
PARQUE PATRICIOS,8600,2017
BARRACAS,12000,2017
BOCA,12000,2017
NUEVA POMPEYA,12000,2017
PARQUE PATRICIOS,12000,2017
CONSTITUCION,5800,2017
MONSERRAT,5800,2017
PUERTO MADERO,5800,2017
RETIRO,5800,2017
SAN NICOLAS,5800,2017
SAN TELMO,5800,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
FLORES,4000,2017
PARQUE CHACABUCO,4000,2017
FLORES,9000,2017
PARQUE CHACABUCO,9000,2017
VILLA DEL PARQUE,4000,2017
VILLA DEVOTO,4000,2017
VILLA GRAL. MITRE,4000,2017
VILLA SANTA RITA,4000,2017
VILLA DEL PARQUE,6800,2017
VILLA DEVOTO,6800,2017
VILLA GRAL. MITRE,6800,2017
VILLA SANTA RITA,6800,2017
VILLA DEL PARQUE,40000,2017
VILLA DEVOTO,40000,2017
VILLA GRAL. MITRE,40000,2017
VILLA SANTA RITA,40000,2017
FLORES,15000,2017
PARQUE CHACABUCO,15000,2017
FLORES,7246,2017
PARQUE CHACABUCO,7246,2017
LINIERS,0,2017
MATADEROS,0,2017
PARQUE AVELLANEDA,0,2017
LINIERS,32000,2017
MATADEROS,32000,2017
PARQUE AVELLANEDA,32000,2017
LINIERS,16000,2017
MATADEROS,16000,2017
PARQUE AVELLANEDA,16000,2017
LINIERS,6500,2017
MATADEROS,6500,2017
PARQUE AVELLANEDA,6500,2017
LINIERS,13000,2017
MATADEROS,13000,2017
PARQUE AVELLANEDA,13000,2017
LINIERS,0,2017
MATADEROS,0,2017
PARQUE AVELLANEDA,0,2017
VILLA LUGANO,8000,2017
VILLA RIACHUELO,8000,2017
VILLA SOLDATI,8000,2017
VILLA LUGANO,38000,2017
VILLA RIACHUELO,38000,2017
VILLA SOLDATI,38000,2017
VILLA LUGANO,16000,2017
VILLA RIACHUELO,16000,2017
VILLA SOLDATI,16000,2017
VILLA LUGANO,23000,2017
VILLA RIACHUELO,23000,2017
VILLA SOLDATI,23000,2017
VILLA LUGANO,0,2017
VILLA RIACHUELO,0,2017
VILLA SOLDATI,0,2017
VILLA LUGANO,11600,2017
VILLA RIACHUELO,11600,2017
VILLA SOLDATI,11600,2017
VILLA LUGANO,0,2017
VILLA RIACHUELO,0,2017
VILLA SOLDATI,0,2017
VILLA LUGANO,0,2017
VILLA RIACHUELO,0,2017
VILLA SOLDATI,0,2017
VILLA LUGANO,0,2017
VILLA RIACHUELO,0,2017
VILLA SOLDATI,0,2017
BARRACAS,10000,2017
BOCA,10000,2017
NUEVA POMPEYA,10000,2017
PARQUE PATRICIOS,10000,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
BARRACAS,16000,2017
BOCA,16000,2017
NUEVA POMPEYA,16000,2017
PARQUE PATRICIOS,16000,2017
BARRACAS,10000,2017
BOCA,10000,2017
NUEVA POMPEYA,10000,2017
PARQUE PATRICIOS,10000,2017
VILLA DEL PARQUE,20000,2017
VILLA DEVOTO,20000,2017
VILLA GRAL. MITRE,20000,2017
VILLA SANTA RITA,20000,2017
VILLA DEL PARQUE,0,2017
VILLA DEVOTO,0,2017
VILLA GRAL. MITRE,0,2017
VILLA SANTA RITA,0,2017
CONSTITUCION,7500,2017
MONSERRAT,7500,2017
PUERTO MADERO,7500,2017
RETIRO,7500,2017
SAN NICOLAS,7500,2017
SAN TELMO,7500,2017
CONSTITUCION,17000,2017
MONSERRAT,17000,2017
PUERTO MADERO,17000,2017
RETIRO,17000,2017
SAN NICOLAS,17000,2017
SAN TELMO,17000,2017
CONSTITUCION,0,2017
MONSERRAT,0,2017
PUERTO MADERO,0,2017
RETIRO,0,2017
SAN NICOLAS,0,2017
SAN TELMO,0,2017
ALMAGRO,40000,2017
BOEDO,40000,2017
ALMAGRO,0,2017
BOEDO,0,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
BARRACAS,7000,2017
BOCA,7000,2017
NUEVA POMPEYA,7000,2017
PARQUE PATRICIOS,7000,2017
BARRACAS,7000,2017
BOCA,7000,2017
NUEVA POMPEYA,7000,2017
PARQUE PATRICIOS,7000,2017
COGHLAN,25000,2017
SAAVEDRA,25000,2017
VILLA PUEYRREDON,25000,2017
VILLA URQUIZA,25000,2017
COGHLAN,25000,2017
SAAVEDRA,25000,2017
VILLA PUEYRREDON,25000,2017
VILLA URQUIZA,25000,2017
COGHLAN,15000,2017
SAAVEDRA,15000,2017
VILLA PUEYRREDON,15000,2017
VILLA URQUIZA,15000,2017
COGHLAN,7500,2017
SAAVEDRA,7500,2017
VILLA PUEYRREDON,7500,2017
VILLA URQUIZA,7500,2017
FLORESTA,1500,2017
MONTE CASTRO,1500,2017
VELEZ SARSFIELD,1500,2017
VERSALLES,1500,2017
VILLA LURO,1500,2017
VILLA REAL,1500,2017
FLORESTA,31000,2017
MONTE CASTRO,31000,2017
VELEZ SARSFIELD,31000,2017
VERSALLES,31000,2017
VILLA LURO,31000,2017
VILLA REAL,31000,2017
VILLA DEL PARQUE,7000,2017
VILLA DEVOTO,7000,2017
VILLA GRAL. MITRE,7000,2017
VILLA SANTA RITA,7000,2017
VILLA DEL PARQUE,15000,2017
VILLA DEVOTO,15000,2017
VILLA GRAL. MITRE,15000,2017
VILLA SANTA RITA,15000,2017
VILLA DEL PARQUE,7000,2017
VILLA DEVOTO,7000,2017
VILLA GRAL. MITRE,7000,2017
VILLA SANTA RITA,7000,2017
BARRACAS,37000,2017
BOCA,37000,2017
NUEVA POMPEYA,37000,2017
PARQUE PATRICIOS,37000,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
AGRONOMIA,10000,2017
CHACARITA,10000,2017
PARQUE CHAS,10000,2017
PATERNAL,10000,2017
VILLA CRESPO,10000,2017
VILLA ORTUZAR,10000,2017
AGRONOMIA,18300,2017
CHACARITA,18300,2017
PARQUE CHAS,18300,2017
PATERNAL,18300,2017
VILLA CRESPO,18300,2017
VILLA ORTUZAR,18300,2017
AGRONOMIA,1600,2017
CHACARITA,1600,2017
PARQUE CHAS,1600,2017
PATERNAL,1600,2017
VILLA CRESPO,1600,2017
VILLA ORTUZAR,1600,2017
VILLA LUGANO,15000,2017
VILLA RIACHUELO,15000,2017
VILLA SOLDATI,15000,2017
BALVANERA,25000,2017
SAN CRISTOBAL,25000,2017
BALVANERA,0,2017
SAN CRISTOBAL,0,2017
BALVANERA,0,2017
SAN CRISTOBAL,0,2017
AGRONOMIA,46000,2017
CHACARITA,46000,2017
PARQUE CHAS,46000,2017
PATERNAL,46000,2017
VILLA CRESPO,46000,2017
VILLA ORTUZAR,46000,2017
AGRONOMIA,8000,2017
CHACARITA,8000,2017
PARQUE CHAS,8000,2017
PATERNAL,8000,2017
VILLA CRESPO,8000,2017
VILLA ORTUZAR,8000,2017
AGRONOMIA,13000,2017
CHACARITA,13000,2017
PARQUE CHAS,13000,2017
PATERNAL,13000,2017
VILLA CRESPO,13000,2017
VILLA ORTUZAR,13000,2017
COGHLAN,18000,2017
SAAVEDRA,18000,2017
VILLA PUEYRREDON,18000,2017
VILLA URQUIZA,18000,2017
COGHLAN,9500,2017
SAAVEDRA,9500,2017
VILLA PUEYRREDON,9500,2017
VILLA URQUIZA,9500,2017
PALERMO,25000,2017
RECOLETA,35000,2017
RECOLETA,11000,2017
BALVANERA,25000,2017
SAN CRISTOBAL,25000,2017
BALVANERA,7300,2017
SAN CRISTOBAL,7300,2017
BALVANERA,0,2017
SAN CRISTOBAL,0,2017
BARRACAS,10000,2017
BOCA,10000,2017
NUEVA POMPEYA,10000,2017
PARQUE PATRICIOS,10000,2017
BARRACAS,3000,2017
BOCA,3000,2017
NUEVA POMPEYA,3000,2017
PARQUE PATRICIOS,3000,2017
BARRACAS,0,2017
BOCA,0,2017
NUEVA POMPEYA,0,2017
PARQUE PATRICIOS,0,2017
FLORESTA,39000,2017
MONTE CASTRO,39000,2017
VELEZ SARSFIELD,39000,2017
VERSALLES,39000,2017
VILLA LURO,39000,2017
VILLA REAL,39000,2017
FLORESTA,35000,2017
MONTE CASTRO,35000,2017
VELEZ SARSFIELD,35000,2017
VERSALLES,35000,2017
VILLA LURO,35000,2017
VILLA REAL,35000,2017
FLORESTA,18000,2017
MONTE CASTRO,18000,2017
VELEZ SARSFIELD,18000,2017
VERSALLES,18000,2017
VILLA LURO,18000,2017
VILLA REAL,18000,2017
FLORESTA,18000,2017
MONTE CASTRO,18000,2017
VELEZ SARSFIELD,18000,2017
VERSALLES,18000,2017
VILLA LURO,18000,2017
VILLA REAL,18000,2017
FLORESTA,0,2017
MONTE CASTRO,0,2017
VELEZ SARSFIELD,0,2017
VERSALLES,0,2017
VILLA LURO,0,2017
VILLA REAL,0,2017
FLORESTA,0,2017
MONTE CASTRO,0,2017
VELEZ SARSFIELD,0,2017
VERSALLES,0,2017
VILLA LURO,0,2017
VILLA REAL,0,2017
CABALLITO,24000,2017
CABALLITO,0,2017
CONSTITUCION,15000,2017
MONSERRAT,15000,2017
PUERTO MADERO,15000,2017
RETIRO,15000,2017
SAN NICOLAS,15000,2017
SAN TELMO,15000,2017
RECOLETA,20000,2017
RECOLETA,0,2017
RECOLETA,0,2017
RECOLETA,0,2017
CONSTITUCION,7500,2017
MONSERRAT,7500,2017
PUERTO MADERO,7500,2017
RETIRO,7500,2017
SAN NICOLAS,7500,2017
SAN TELMO,7500,2017
CONSTITUCION,10000,2017
MONSERRAT,10000,2017
PUERTO MADERO,10000,2017
RETIRO,10000,2017
SAN NICOLAS,10000,2017
SAN TELMO,10000,2017
CONSTITUCION,6500,2017
MONSERRAT,6500,2017
PUERTO MADERO,6500,2017
RETIRO,6500,2017
SAN NICOLAS,6500,2017
SAN TELMO,6500,2017
PALERMO,19000,2017
AGRONOMIA,10000,2017
CHACARITA,10000,2017
PARQUE CHAS,10000,2017
PATERNAL,10000,2017
VILLA CRESPO,10000,2017
VILLA ORTUZAR,10000,2017
AGRONOMIA,12000,2017
CHACARITA,12000,2017
PARQUE CHAS,12000,2017
PATERNAL,12000,2017
VILLA CRESPO,12000,2017
VILLA ORTUZAR,12000,2017
FLORES,55000,2017
PARQUE CHACABUCO,55000,2017
FLORES,21000,2017
PARQUE CHACABUCO,21000,2017
FLORES,0,2017
PARQUE CHACABUCO,0,2017
AGRONOMIA,19000,2017
CHACARITA,19000,2017
PARQUE CHAS,19000,2017
PATERNAL,19000,2017
VILLA CRESPO,19000,2017
VILLA ORTUZAR,19000,2017
AGRONOMIA,15000,2017
CHACARITA,15000,2017
PARQUE CHAS,15000,2017
PATERNAL,15000,2017
VILLA CRESPO,15000,2017
VILLA ORTUZAR,15000,2017
AGRONOMIA,9000,2017
CHACARITA,9000,2017
PARQUE CHAS,9000,2017
PATERNAL,9000,2017
VILLA CRESPO,9000,2017
VILLA ORTUZAR,9000,2017
BELGRANO,60000,2017
COLEGIALES,60000,2017
NUÑEZ,60000,2017
BELGRANO,11000,2017
COLEGIALES,11000,2017
NUÑEZ,11000,2017
BELGRANO,0,2017
COLEGIALES,0,2017
NUÑEZ,0,2017
FLORES,55000,2017
PARQUE CHACABUCO,55000,2017
FLORES,128000,2017
PARQUE CHACABUCO,128000,2017
CABALLITO,50000,2017
CABALLITO,0,2017
COGHLAN,30000,2017
SAAVEDRA,30000,2017
VILLA PUEYRREDON,30000,2017
VILLA URQUIZA,30000,2017
COGHLAN,60000,2017
SAAVEDRA,60000,2017
VILLA PUEYRREDON,60000,2017
VILLA URQUIZA,60000,2017
COGHLAN,0,2017
SAAVEDRA,0,2017
VILLA PUEYRREDON,0,2017
VILLA URQUIZA,0,2017
COGHLAN,0,2017
SAAVEDRA,0,2017
VILLA PUEYRREDON,0,2017
VILLA URQUIZA,0,2017
CABALLITO,60000,2017
